inventory_id,film_id,store_id,last_update
1788,388,2,2006-02-15T05:09:17.000Z
1789,388,2,2006-02-15T05:09:17.000Z
1790,389,1,2006-02-15T05:09:17.000Z
1791,389,1,2006-02-15T05:09:17.000Z
1792,389,2,2006-02-15T05:09:17.000Z
1793,389,2,2006-02-15T05:09:17.000Z
1794,390,1,2006-02-15T05:09:17.000Z
1795,390,1,2006-02-15T05:09:17.000Z
1796,390,1,2006-02-15T05:09:17.000Z
1797,391,1,2006-02-15T05:09:17.000Z
1798,391,1,2006-02-15T05:09:17.000Z
1799,391,1,2006-02-15T05:09:17.000Z
1800,391,1,2006-02-15T05:09:17.000Z
1801,391,2,2006-02-15T05:09:17.000Z
1802,391,2,2006-02-15T05:09:17.000Z
1803,391,2,2006-02-15T05:09:17.000Z
1804,392,1,2006-02-15T05:09:17.000Z
1805,392,1,2006-02-15T05:09:17.000Z
1806,392,1,2006-02-15T05:09:17.000Z
1807,392,1,2006-02-15T05:09:17.000Z
1808,392,2,2006-02-15T05:09:17.000Z
1809,392,2,2006-02-15T05:09:17.000Z
1810,393,1,2006-02-15T05:09:17.000Z
1811,393,1,2006-02-15T05:09:17.000Z
1812,394,1,2006-02-15T05:09:17.000Z
1813,394,1,2006-02-15T05:09:17.000Z
1814,394,1,2006-02-15T05:09:17.000Z
1815,394,1,2006-02-15T05:09:17.000Z
1816,395,1,2006-02-15T05:09:17.000Z
1817,395,1,2006-02-15T05:09:17.000Z
1818,395,1,2006-02-15T05:09:17.000Z
1819,395,2,2006-02-15T05:09:17.000Z
1820,395,2,2006-02-15T05:09:17.000Z
1821,395,2,2006-02-15T05:09:17.000Z
1822,396,2,2006-02-15T05:09:17.000Z
1823,396,2,2006-02-15T05:09:17.000Z
1824,396,2,2006-02-15T05:09:17.000Z
1825,396,2,2006-02-15T05:09:17.000Z
1826,397,1,2006-02-15T05:09:17.000Z
1827,397,1,2006-02-15T05:09:17.000Z
1828,397,1,2006-02-15T05:09:17.000Z
1829,397,2,2006-02-15T05:09:17.000Z
1830,397,2,2006-02-15T05:09:17.000Z
1831,397,2,2006-02-15T05:09:17.000Z
1832,397,2,2006-02-15T05:09:17.000Z
1833,398,2,2006-02-15T05:09:17.000Z
1834,398,2,2006-02-15T05:09:17.000Z
1835,398,2,2006-02-15T05:09:17.000Z
1836,398,2,2006-02-15T05:09:17.000Z
1837,399,2,2006-02-15T05:09:17.000Z
1838,399,2,2006-02-15T05:09:17.000Z
1839,400,1,2006-02-15T05:09:17.000Z
1840,400,1,2006-02-15T05:09:17.000Z
1841,401,1,2006-02-15T05:09:17.000Z
1842,401,1,2006-02-15T05:09:17.000Z
1843,402,1,2006-02-15T05:09:17.000Z
1844,402,1,2006-02-15T05:09:17.000Z
1845,402,1,2006-02-15T05:09:17.000Z
1846,402,2,2006-02-15T05:09:17.000Z
1847,402,2,2006-02-15T05:09:17.000Z
1848,402,2,2006-02-15T05:09:17.000Z
1849,403,1,2006-02-15T05:09:17.000Z
1850,403,1,2006-02-15T05:09:17.000Z
1851,403,1,2006-02-15T05:09:17.000Z
1852,403,1,2006-02-15T05:09:17.000Z
1853,403,2,2006-02-15T05:09:17.000Z
1854,403,2,2006-02-15T05:09:17.000Z
1855,403,2,2006-02-15T05:09:17.000Z
1856,403,2,2006-02-15T05:09:17.000Z
1857,405,2,2006-02-15T05:09:17.000Z
1858,405,2,2006-02-15T05:09:17.000Z
1859,406,1,2006-02-15T05:09:17.000Z
1860,406,1,2006-02-15T05:09:17.000Z
1861,406,2,2006-02-15T05:09:17.000Z
1862,406,2,2006-02-15T05:09:17.000Z
1863,406,2,2006-02-15T05:09:17.000Z
1864,406,2,2006-02-15T05:09:17.000Z
1865,407,1,2006-02-15T05:09:17.000Z
1866,407,1,2006-02-15T05:09:17.000Z
1867,408,1,2006-02-15T05:09:17.000Z
1868,408,1,2006-02-15T05:09:17.000Z
1869,408,1,2006-02-15T05:09:17.000Z
1870,408,1,2006-02-15T05:09:17.000Z
1871,408,2,2006-02-15T05:09:17.000Z
1872,408,2,2006-02-15T05:09:17.000Z
1873,408,2,2006-02-15T05:09:17.000Z
1874,409,1,2006-02-15T05:09:17.000Z
1875,409,1,2006-02-15T05:09:17.000Z
1876,409,1,2006-02-15T05:09:17.000Z
1877,409,1,2006-02-15T05:09:17.000Z
1878,409,2,2006-02-15T05:09:17.000Z
1879,409,2,2006-02-15T05:09:17.000Z
1880,409,2,2006-02-15T05:09:17.000Z
1881,410,1,2006-02-15T05:09:17.000Z
1882,410,1,2006-02-15T05:09:17.000Z
1883,410,1,2006-02-15T05:09:17.000Z
1884,410,2,2006-02-15T05:09:17.000Z
1885,410,2,2006-02-15T05:09:17.000Z
1886,411,1,2006-02-15T05:09:17.000Z
1887,411,1,2006-02-15T05:09:17.000Z
1888,412,1,2006-02-15T05:09:17.000Z
1889,412,1,2006-02-15T05:09:17.000Z
1890,412,1,2006-02-15T05:09:17.000Z
1891,412,1,2006-02-15T05:09:17.000Z
1892,412,2,2006-02-15T05:09:17.000Z
1893,412,2,2006-02-15T05:09:17.000Z
1894,412,2,2006-02-15T05:09:17.000Z
1895,412,2,2006-02-15T05:09:17.000Z
1896,413,1,2006-02-15T05:09:17.000Z
1897,413,1,2006-02-15T05:09:17.000Z
1898,413,1,2006-02-15T05:09:17.000Z
1899,414,1,2006-02-15T05:09:17.000Z
1900,414,1,2006-02-15T05:09:17.000Z
1901,414,1,2006-02-15T05:09:17.000Z
1902,414,2,2006-02-15T05:09:17.000Z
1903,414,2,2006-02-15T05:09:17.000Z
1904,414,2,2006-02-15T05:09:17.000Z
1905,415,1,2006-02-15T05:09:17.000Z
1906,415,1,2006-02-15T05:09:17.000Z
1907,415,1,2006-02-15T05:09:17.000Z
1908,415,2,2006-02-15T05:09:17.000Z
1909,415,2,2006-02-15T05:09:17.000Z
1910,415,2,2006-02-15T05:09:17.000Z
1911,416,1,2006-02-15T05:09:17.000Z
1912,416,1,2006-02-15T05:09:17.000Z
1913,416,2,2006-02-15T05:09:17.000Z
1914,416,2,2006-02-15T05:09:17.000Z
1915,416,2,2006-02-15T05:09:17.000Z
1916,416,2,2006-02-15T05:09:17.000Z
1917,417,1,2006-02-15T05:09:17.000Z
1918,417,1,2006-02-15T05:09:17.000Z
1919,417,1,2006-02-15T05:09:17.000Z
1920,417,1,2006-02-15T05:09:17.000Z
1921,417,2,2006-02-15T05:09:17.000Z
1922,417,2,2006-02-15T05:09:17.000Z
1923,418,1,2006-02-15T05:09:17.000Z
1924,418,1,2006-02-15T05:09:17.000Z
1925,418,1,2006-02-15T05:09:17.000Z
1926,418,1,2006-02-15T05:09:17.000Z
1927,418,2,2006-02-15T05:09:17.000Z
1928,418,2,2006-02-15T05:09:17.000Z
1929,418,2,2006-02-15T05:09:17.000Z
1930,418,2,2006-02-15T05:09:17.000Z
1931,420,1,2006-02-15T05:09:17.000Z
1932,420,1,2006-02-15T05:09:17.000Z
1933,420,2,2006-02-15T05:09:17.000Z
1934,420,2,2006-02-15T05:09:17.000Z
1935,420,2,2006-02-15T05:09:17.000Z
1936,421,2,2006-02-15T05:09:17.000Z
1937,421,2,2006-02-15T05:09:17.000Z
1938,421,2,2006-02-15T05:09:17.000Z
1939,421,2,2006-02-15T05:09:17.000Z
1940,422,2,2006-02-15T05:09:17.000Z
1941,422,2,2006-02-15T05:09:17.000Z
1942,423,1,2006-02-15T05:09:17.000Z
1943,423,1,2006-02-15T05:09:17.000Z
1944,423,2,2006-02-15T05:09:17.000Z
1945,423,2,2006-02-15T05:09:17.000Z
1946,424,1,2006-02-15T05:09:17.000Z
1947,424,1,2006-02-15T05:09:17.000Z
1948,424,1,2006-02-15T05:09:17.000Z
1949,424,2,2006-02-15T05:09:17.000Z
1950,424,2,2006-02-15T05:09:17.000Z
1951,425,2,2006-02-15T05:09:17.000Z
1952,425,2,2006-02-15T05:09:17.000Z
1953,426,2,2006-02-15T05:09:17.000Z
1954,426,2,2006-02-15T05:09:17.000Z
1955,426,2,2006-02-15T05:09:17.000Z
1956,427,1,2006-02-15T05:09:17.000Z
1957,427,1,2006-02-15T05:09:17.000Z
1958,427,1,2006-02-15T05:09:17.000Z
1959,427,1,2006-02-15T05:09:17.000Z
1960,428,1,2006-02-15T05:09:17.000Z
1961,428,1,2006-02-15T05:09:17.000Z
1962,428,1,2006-02-15T05:09:17.000Z
1963,428,1,2006-02-15T05:09:17.000Z
1964,428,2,2006-02-15T05:09:17.000Z
1965,428,2,2006-02-15T05:09:17.000Z
1966,429,1,2006-02-15T05:09:17.000Z
1967,429,1,2006-02-15T05:09:17.000Z
1968,429,2,2006-02-15T05:09:17.000Z
1969,429,2,2006-02-15T05:09:17.000Z
1970,429,2,2006-02-15T05:09:17.000Z
1971,429,2,2006-02-15T05:09:17.000Z
1972,430,2,2006-02-15T05:09:17.000Z
1973,430,2,2006-02-15T05:09:17.000Z
1974,430,2,2006-02-15T05:09:17.000Z
1975,430,2,2006-02-15T05:09:17.000Z
1976,431,2,2006-02-15T05:09:17.000Z
1977,431,2,2006-02-15T05:09:17.000Z
1978,431,2,2006-02-15T05:09:17.000Z
1979,432,1,2006-02-15T05:09:17.000Z
1980,432,1,2006-02-15T05:09:17.000Z
1981,432,1,2006-02-15T05:09:17.000Z
1982,432,2,2006-02-15T05:09:17.000Z
1983,432,2,2006-02-15T05:09:17.000Z
1984,433,1,2006-02-15T05:09:17.000Z
1985,433,1,2006-02-15T05:09:17.000Z
1986,433,1,2006-02-15T05:09:17.000Z
1987,433,1,2006-02-15T05:09:17.000Z
1988,433,2,2006-02-15T05:09:17.000Z
1989,433,2,2006-02-15T05:09:17.000Z
1990,434,1,2006-02-15T05:09:17.000Z
1991,434,1,2006-02-15T05:09:17.000Z
1992,434,1,2006-02-15T05:09:17.000Z
1993,434,1,2006-02-15T05:09:17.000Z
1994,434,2,2006-02-15T05:09:17.000Z
1995,434,2,2006-02-15T05:09:17.000Z
1996,434,2,2006-02-15T05:09:17.000Z
1997,434,2,2006-02-15T05:09:17.000Z
1998,435,1,2006-02-15T05:09:17.000Z
1999,435,1,2006-02-15T05:09:17.000Z
2000,436,1,2006-02-15T05:09:17.000Z
2001,436,1,2006-02-15T05:09:17.000Z
2002,436,1,2006-02-15T05:09:17.000Z
2003,436,2,2006-02-15T05:09:17.000Z
2004,436,2,2006-02-15T05:09:17.000Z
2005,436,2,2006-02-15T05:09:17.000Z
2006,437,1,2006-02-15T05:09:17.000Z
2007,437,1,2006-02-15T05:09:17.000Z
2008,437,2,2006-02-15T05:09:17.000Z
2009,437,2,2006-02-15T05:09:17.000Z
2010,437,2,2006-02-15T05:09:17.000Z
2011,437,2,2006-02-15T05:09:17.000Z
2012,438,1,2006-02-15T05:09:17.000Z
2013,438,1,2006-02-15T05:09:17.000Z
2014,438,2,2006-02-15T05:09:17.000Z
2015,438,2,2006-02-15T05:09:17.000Z
2016,438,2,2006-02-15T05:09:17.000Z
2017,439,1,2006-02-15T05:09:17.000Z
2018,439,1,2006-02-15T05:09:17.000Z
2019,439,1,2006-02-15T05:09:17.000Z
2020,439,1,2006-02-15T05:09:17.000Z
2021,439,2,2006-02-15T05:09:17.000Z
2022,439,2,2006-02-15T05:09:17.000Z
2023,440,1,2006-02-15T05:09:17.000Z
2024,440,1,2006-02-15T05:09:17.000Z
2025,440,2,2006-02-15T05:09:17.000Z
2026,440,2,2006-02-15T05:09:17.000Z
2027,441,1,2006-02-15T05:09:17.000Z
2028,441,1,2006-02-15T05:09:17.000Z
2029,442,1,2006-02-15T05:09:17.000Z
2030,442,1,2006-02-15T05:09:17.000Z
2031,442,1,2006-02-15T05:09:17.000Z
2032,443,1,2006-02-15T05:09:17.000Z
2033,443,1,2006-02-15T05:09:17.000Z
2034,443,1,2006-02-15T05:09:17.000Z
2035,443,2,2006-02-15T05:09:17.000Z
2036,443,2,2006-02-15T05:09:17.000Z
2037,443,2,2006-02-15T05:09:17.000Z
2038,443,2,2006-02-15T05:09:17.000Z
2039,444,1,2006-02-15T05:09:17.000Z
2040,444,1,2006-02-15T05:09:17.000Z
2041,444,1,2006-02-15T05:09:17.000Z
2042,444,1,2006-02-15T05:09:17.000Z
2043,444,2,2006-02-15T05:09:17.000Z
2044,444,2,2006-02-15T05:09:17.000Z
2045,444,2,2006-02-15T05:09:17.000Z
2046,444,2,2006-02-15T05:09:17.000Z
2047,445,1,2006-02-15T05:09:17.000Z
2048,445,1,2006-02-15T05:09:17.000Z
2049,445,1,2006-02-15T05:09:17.000Z
2050,445,2,2006-02-15T05:09:17.000Z
2051,445,2,2006-02-15T05:09:17.000Z
2052,445,2,2006-02-15T05:09:17.000Z
2053,446,1,2006-02-15T05:09:17.000Z
2054,446,1,2006-02-15T05:09:17.000Z
2055,446,2,2006-02-15T05:09:17.000Z
2056,446,2,2006-02-15T05:09:17.000Z
2057,447,1,2006-02-15T05:09:17.000Z
2058,447,1,2006-02-15T05:09:17.000Z
2059,447,1,2006-02-15T05:09:17.000Z
2060,447,1,2006-02-15T05:09:17.000Z
2061,447,2,2006-02-15T05:09:17.000Z
2062,447,2,2006-02-15T05:09:17.000Z
2063,447,2,2006-02-15T05:09:17.000Z
2064,448,1,2006-02-15T05:09:17.000Z
2065,448,1,2006-02-15T05:09:17.000Z
2066,448,2,2006-02-15T05:09:17.000Z
2067,448,2,2006-02-15T05:09:17.000Z
2068,448,2,2006-02-15T05:09:17.000Z
2069,449,2,2006-02-15T05:09:17.000Z
2070,449,2,2006-02-15T05:09:17.000Z
2071,449,2,2006-02-15T05:09:17.000Z
2072,449,2,2006-02-15T05:09:17.000Z
2073,450,1,2006-02-15T05:09:17.000Z
2074,450,1,2006-02-15T05:09:17.000Z
2075,450,1,2006-02-15T05:09:17.000Z
2076,450,2,2006-02-15T05:09:17.000Z
2077,450,2,2006-02-15T05:09:17.000Z
2078,450,2,2006-02-15T05:09:17.000Z
2079,450,2,2006-02-15T05:09:17.000Z
2080,451,1,2006-02-15T05:09:17.000Z
2081,451,1,2006-02-15T05:09:17.000Z
2082,451,2,2006-02-15T05:09:17.000Z
2083,451,2,2006-02-15T05:09:17.000Z
2084,451,2,2006-02-15T05:09:17.000Z
2085,452,2,2006-02-15T05:09:17.000Z
2086,452,2,2006-02-15T05:09:17.000Z
2087,452,2,2006-02-15T05:09:17.000Z
2088,452,2,2006-02-15T05:09:17.000Z
2089,453,1,2006-02-15T05:09:17.000Z
2090,453,1,2006-02-15T05:09:17.000Z
2091,453,1,2006-02-15T05:09:17.000Z
2092,453,2,2006-02-15T05:09:17.000Z
2093,453,2,2006-02-15T05:09:17.000Z
2094,454,1,2006-02-15T05:09:17.000Z
2095,454,1,2006-02-15T05:09:17.000Z
2096,455,1,2006-02-15T05:09:17.000Z
2097,455,1,2006-02-15T05:09:17.000Z
2098,455,1,2006-02-15T05:09:17.000Z
2099,455,1,2006-02-15T05:09:17.000Z
2100,456,1,2006-02-15T05:09:17.000Z
2101,456,1,2006-02-15T05:09:17.000Z
2102,456,2,2006-02-15T05:09:17.000Z
2103,456,2,2006-02-15T05:09:17.000Z
2104,456,2,2006-02-15T05:09:17.000Z
2105,456,2,2006-02-15T05:09:17.000Z
2106,457,1,2006-02-15T05:09:17.000Z
2107,457,1,2006-02-15T05:09:17.000Z
2108,457,2,2006-02-15T05:09:17.000Z
2109,457,2,2006-02-15T05:09:17.000Z
2110,457,2,2006-02-15T05:09:17.000Z
2111,457,2,2006-02-15T05:09:17.000Z
2112,458,1,2006-02-15T05:09:17.000Z
2113,458,1,2006-02-15T05:09:17.000Z
2114,458,2,2006-02-15T05:09:17.000Z
2115,458,2,2006-02-15T05:09:17.000Z
2116,458,2,2006-02-15T05:09:17.000Z
2117,458,2,2006-02-15T05:09:17.000Z
2118,459,2,2006-02-15T05:09:17.000Z
2119,459,2,2006-02-15T05:09:17.000Z
2120,460,1,2006-02-15T05:09:17.000Z
2121,460,1,2006-02-15T05:09:17.000Z
2122,460,1,2006-02-15T05:09:17.000Z
2123,460,1,2006-02-15T05:09:17.000Z
2124,460,2,2006-02-15T05:09:17.000Z
2125,460,2,2006-02-15T05:09:17.000Z
2126,460,2,2006-02-15T05:09:17.000Z
2127,460,2,2006-02-15T05:09:17.000Z
2128,461,1,2006-02-15T05:09:17.000Z
2129,461,1,2006-02-15T05:09:17.000Z
2130,461,2,2006-02-15T05:09:17.000Z
2131,461,2,2006-02-15T05:09:17.000Z
2132,461,2,2006-02-15T05:09:17.000Z
2133,461,2,2006-02-15T05:09:17.000Z
2134,462,1,2006-02-15T05:09:17.000Z
2135,462,1,2006-02-15T05:09:17.000Z
2136,462,2,2006-02-15T05:09:17.000Z
2137,462,2,2006-02-15T05:09:17.000Z
2138,462,2,2006-02-15T05:09:17.000Z
2139,463,1,2006-02-15T05:09:17.000Z
2140,463,1,2006-02-15T05:09:17.000Z
2141,463,1,2006-02-15T05:09:17.000Z
2142,463,2,2006-02-15T05:09:17.000Z
2143,463,2,2006-02-15T05:09:17.000Z
2144,464,1,2006-02-15T05:09:17.000Z
2145,464,1,2006-02-15T05:09:17.000Z
2146,464,1,2006-02-15T05:09:17.000Z
2147,464,1,2006-02-15T05:09:17.000Z
2148,464,2,2006-02-15T05:09:17.000Z
2149,464,2,2006-02-15T05:09:17.000Z
2150,464,2,2006-02-15T05:09:17.000Z
2151,465,1,2006-02-15T05:09:17.000Z
2152,465,1,2006-02-15T05:09:17.000Z
2153,465,2,2006-02-15T05:09:17.000Z
2154,465,2,2006-02-15T05:09:17.000Z
2155,465,2,2006-02-15T05:09:17.000Z
2156,466,1,2006-02-15T05:09:17.000Z
2157,466,1,2006-02-15T05:09:17.000Z
2158,467,1,2006-02-15T05:09:17.000Z
2159,467,1,2006-02-15T05:09:17.000Z
2160,467,1,2006-02-15T05:09:17.000Z
2161,467,1,2006-02-15T05:09:17.000Z
2162,467,2,2006-02-15T05:09:17.000Z
2163,467,2,2006-02-15T05:09:17.000Z
2164,467,2,2006-02-15T05:09:17.000Z
2165,468,1,2006-02-15T05:09:17.000Z
2166,468,1,2006-02-15T05:09:17.000Z
2167,468,1,2006-02-15T05:09:17.000Z
2168,468,1,2006-02-15T05:09:17.000Z
2169,468,2,2006-02-15T05:09:17.000Z
2170,468,2,2006-02-15T05:09:17.000Z
2171,468,2,2006-02-15T05:09:17.000Z
2172,468,2,2006-02-15T05:09:17.000Z
2173,469,2,2006-02-15T05:09:17.000Z
2174,469,2,2006-02-15T05:09:17.000Z
2175,469,2,2006-02-15T05:09:17.000Z
2176,470,1,2006-02-15T05:09:17.000Z
2177,470,1,2006-02-15T05:09:17.000Z
2178,471,1,2006-02-15T05:09:17.000Z
2179,471,1,2006-02-15T05:09:17.000Z
2180,471,1,2006-02-15T05:09:17.000Z
2181,471,2,2006-02-15T05:09:17.000Z
2182,471,2,2006-02-15T05:09:17.000Z
2183,471,2,2006-02-15T05:09:17.000Z
2184,471,2,2006-02-15T05:09:17.000Z
2185,472,2,2006-02-15T05:09:17.000Z
2186,472,2,2006-02-15T05:09:17.000Z
2187,473,1,2006-02-15T05:09:17.000Z
2188,473,1,2006-02-15T05:09:17.000Z
2189,473,2,2006-02-15T05:09:17.000Z
2190,473,2,2006-02-15T05:09:17.000Z
2191,473,2,2006-02-15T05:09:17.000Z
2192,474,2,2006-02-15T05:09:17.000Z
2193,474,2,2006-02-15T05:09:17.000Z
2194,474,2,2006-02-15T05:09:17.000Z
2195,474,2,2006-02-15T05:09:17.000Z
2196,475,2,2006-02-15T05:09:17.000Z
2197,475,2,2006-02-15T05:09:17.000Z
2198,476,1,2006-02-15T05:09:17.000Z
2199,476,1,2006-02-15T05:09:17.000Z
2200,476,1,2006-02-15T05:09:17.000Z
2201,476,2,2006-02-15T05:09:17.000Z
2202,476,2,2006-02-15T05:09:17.000Z
2203,476,2,2006-02-15T05:09:17.000Z
2204,476,2,2006-02-15T05:09:17.000Z
2205,477,2,2006-02-15T05:09:17.000Z
2206,477,2,2006-02-15T05:09:17.000Z
2207,477,2,2006-02-15T05:09:17.000Z
2208,478,1,2006-02-15T05:09:17.000Z
2209,478,1,2006-02-15T05:09:17.000Z
2210,478,2,2006-02-15T05:09:17.000Z
2211,478,2,2006-02-15T05:09:17.000Z
2212,478,2,2006-02-15T05:09:17.000Z
2213,479,1,2006-02-15T05:09:17.000Z
2214,479,1,2006-02-15T05:09:17.000Z
2215,479,2,2006-02-15T05:09:17.000Z
2216,479,2,2006-02-15T05:09:17.000Z
2217,479,2,2006-02-15T05:09:17.000Z
2218,480,1,2006-02-15T05:09:17.000Z
2219,480,1,2006-02-15T05:09:17.000Z
2220,480,2,2006-02-15T05:09:17.000Z
2221,480,2,2006-02-15T05:09:17.000Z
2222,481,1,2006-02-15T05:09:17.000Z
2223,481,1,2006-02-15T05:09:17.000Z
2224,481,1,2006-02-15T05:09:17.000Z
2225,481,2,2006-02-15T05:09:17.000Z
2226,481,2,2006-02-15T05:09:17.000Z
2227,481,2,2006-02-15T05:09:17.000Z
2228,482,1,2006-02-15T05:09:17.000Z
2229,482,1,2006-02-15T05:09:17.000Z
2230,482,1,2006-02-15T05:09:17.000Z
2231,483,1,2006-02-15T05:09:17.000Z
2232,483,1,2006-02-15T05:09:17.000Z
2233,483,1,2006-02-15T05:09:17.000Z
2234,483,2,2006-02-15T05:09:17.000Z
2235,483,2,2006-02-15T05:09:17.000Z
2236,484,1,2006-02-15T05:09:17.000Z
2237,484,1,2006-02-15T05:09:17.000Z
2238,484,1,2006-02-15T05:09:17.000Z
2239,484,1,2006-02-15T05:09:17.000Z
2240,484,2,2006-02-15T05:09:17.000Z
2241,484,2,2006-02-15T05:09:17.000Z
2242,484,2,2006-02-15T05:09:17.000Z
2243,485,2,2006-02-15T05:09:17.000Z
2244,485,2,2006-02-15T05:09:17.000Z
2245,485,2,2006-02-15T05:09:17.000Z
2246,486,1,2006-02-15T05:09:17.000Z
2247,486,1,2006-02-15T05:09:17.000Z
2248,486,1,2006-02-15T05:09:17.000Z
2249,486,1,2006-02-15T05:09:17.000Z
2250,486,2,2006-02-15T05:09:17.000Z
2251,486,2,2006-02-15T05:09:17.000Z
2252,487,2,2006-02-15T05:09:17.000Z
2253,487,2,2006-02-15T05:09:17.000Z
2254,487,2,2006-02-15T05:09:17.000Z
2255,488,1,2006-02-15T05:09:17.000Z
2256,488,1,2006-02-15T05:09:17.000Z
2257,488,2,2006-02-15T05:09:17.000Z
2258,488,2,2006-02-15T05:09:17.000Z
2259,488,2,2006-02-15T05:09:17.000Z
2260,489,1,2006-02-15T05:09:17.000Z
2261,489,1,2006-02-15T05:09:17.000Z
2262,489,1,2006-02-15T05:09:17.000Z
2263,489,1,2006-02-15T05:09:17.000Z
2264,489,2,2006-02-15T05:09:17.000Z
2265,489,2,2006-02-15T05:09:17.000Z
2266,489,2,2006-02-15T05:09:17.000Z
2267,489,2,2006-02-15T05:09:17.000Z
2268,490,1,2006-02-15T05:09:17.000Z
2269,490,1,2006-02-15T05:09:17.000Z
2270,491,1,2006-02-15T05:09:17.000Z
2271,491,1,2006-02-15T05:09:17.000Z
2272,491,2,2006-02-15T05:09:17.000Z
2273,491,2,2006-02-15T05:09:17.000Z
2274,491,2,2006-02-15T05:09:17.000Z
2275,491,2,2006-02-15T05:09:17.000Z
2276,492,1,2006-02-15T05:09:17.000Z
2277,492,1,2006-02-15T05:09:17.000Z
2278,493,2,2006-02-15T05:09:17.000Z
2279,493,2,2006-02-15T05:09:17.000Z
2280,493,2,2006-02-15T05:09:17.000Z
2281,494,1,2006-02-15T05:09:17.000Z
2282,494,1,2006-02-15T05:09:17.000Z
2283,494,1,2006-02-15T05:09:17.000Z
2284,494,1,2006-02-15T05:09:17.000Z
2285,494,2,2006-02-15T05:09:17.000Z
2286,494,2,2006-02-15T05:09:17.000Z
2287,496,1,2006-02-15T05:09:17.000Z
2288,496,1,2006-02-15T05:09:17.000Z
2289,496,2,2006-02-15T05:09:17.000Z
2290,496,2,2006-02-15T05:09:17.000Z
2291,496,2,2006-02-15T05:09:17.000Z
2292,498,1,2006-02-15T05:09:17.000Z
2293,498,1,2006-02-15T05:09:17.000Z
2294,499,1,2006-02-15T05:09:17.000Z
2295,499,1,2006-02-15T05:09:17.000Z
2296,500,1,2006-02-15T05:09:17.000Z
2297,500,1,2006-02-15T05:09:17.000Z
2298,500,1,2006-02-15T05:09:17.000Z
2299,500,1,2006-02-15T05:09:17.000Z
2300,500,2,2006-02-15T05:09:17.000Z
2301,500,2,2006-02-15T05:09:17.000Z
2302,500,2,2006-02-15T05:09:17.000Z
2303,500,2,2006-02-15T05:09:17.000Z
2304,501,1,2006-02-15T05:09:17.000Z
2305,501,1,2006-02-15T05:09:17.000Z
2306,501,1,2006-02-15T05:09:17.000Z
2307,501,2,2006-02-15T05:09:17.000Z
2308,501,2,2006-02-15T05:09:17.000Z
2309,502,1,2006-02-15T05:09:17.000Z
2310,502,1,2006-02-15T05:09:17.000Z
2311,502,1,2006-02-15T05:09:17.000Z
2312,502,1,2006-02-15T05:09:17.000Z
2313,502,2,2006-02-15T05:09:17.000Z
2314,502,2,2006-02-15T05:09:17.000Z
2315,502,2,2006-02-15T05:09:17.000Z
2316,503,1,2006-02-15T05:09:17.000Z
2317,503,1,2006-02-15T05:09:17.000Z
2318,503,1,2006-02-15T05:09:17.000Z
2319,504,1,2006-02-15T05:09:17.000Z
2320,504,1,2006-02-15T05:09:17.000Z
2321,504,1,2006-02-15T05:09:17.000Z
2322,504,1,2006-02-15T05:09:17.000Z
2323,504,2,2006-02-15T05:09:17.000Z
2324,504,2,2006-02-15T05:09:17.000Z
2325,505,2,2006-02-15T05:09:17.000Z
2326,505,2,2006-02-15T05:09:17.000Z
2327,505,2,2006-02-15T05:09:17.000Z
2328,505,2,2006-02-15T05:09:17.000Z
2329,506,1,2006-02-15T05:09:17.000Z
2330,506,1,2006-02-15T05:09:17.000Z
2331,506,1,2006-02-15T05:09:17.000Z
2332,506,1,2006-02-15T05:09:17.000Z
2333,506,2,2006-02-15T05:09:17.000Z
2334,506,2,2006-02-15T05:09:17.000Z
2335,507,2,2006-02-15T05:09:17.000Z
2336,507,2,2006-02-15T05:09:17.000Z
2337,508,2,2006-02-15T05:09:17.000Z
2338,508,2,2006-02-15T05:09:17.000Z
2339,508,2,2006-02-15T05:09:17.000Z
2340,509,2,2006-02-15T05:09:17.000Z
2341,509,2,2006-02-15T05:09:17.000Z
2342,509,2,2006-02-15T05:09:17.000Z
2343,510,1,2006-02-15T05:09:17.000Z
2344,510,1,2006-02-15T05:09:17.000Z
2345,510,1,2006-02-15T05:09:17.000Z
2346,510,1,2006-02-15T05:09:17.000Z
2347,511,1,2006-02-15T05:09:17.000Z
2348,511,1,2006-02-15T05:09:17.000Z
2349,511,2,2006-02-15T05:09:17.000Z
2350,511,2,2006-02-15T05:09:17.000Z
2351,511,2,2006-02-15T05:09:17.000Z
2352,512,1,2006-02-15T05:09:17.000Z
2353,512,1,2006-02-15T05:09:17.000Z
2354,512,2,2006-02-15T05:09:17.000Z
2355,512,2,2006-02-15T05:09:17.000Z
2356,512,2,2006-02-15T05:09:17.000Z
2357,512,2,2006-02-15T05:09:17.000Z
2358,513,2,2006-02-15T05:09:17.000Z
2359,513,2,2006-02-15T05:09:17.000Z
2360,514,1,2006-02-15T05:09:17.000Z
2361,514,1,2006-02-15T05:09:17.000Z
2362,514,2,2006-02-15T05:09:17.000Z
2363,514,2,2006-02-15T05:09:17.000Z
2364,514,2,2006-02-15T05:09:17.000Z
2365,514,2,2006-02-15T05:09:17.000Z
2366,515,2,2006-02-15T05:09:17.000Z
2367,515,2,2006-02-15T05:09:17.000Z
2368,516,2,2006-02-15T05:09:17.000Z
2369,516,2,2006-02-15T05:09:17.000Z
